origin_date,target_date,horizon,origin_close,pred_close,actual_close,pred_delta,actual_delta,confidence,abs_error,ape_pct,dir_match,direction,regime,pre_guard_return_pct,pred_return_pct,direction_guard,confidence_guard,up_probability,trend_regime_code,trend_signal,jump_regime_code,jump_signal,branch_name,branch_used
2026-06-02,2026-06-04,2,990.6,983.25,977.94,-7.35,-12.66,36.8,5.31,0.542978,True,跌,normal,-0.873,-0.873,none,none,0.6842,1.0,0.263,0.0,0.331,trend_up,True
2026-06-02,2026-06-05,3,990.6,989.43,974.02,-1.17,-16.58,16.5,15.41,1.582103,True,跌,normal,0.243,-0.139,weak_trendup_fatigue_guard,direction_guard_dampen|low_edge_confidence_dampen,0.773,1.0,0.263,0.0,0.331,trend_up,True
2026-06-02,2026-06-08,4,990.6,989.25,942.2,-1.35,-48.4,10.4,47.05,4.993632,True,跌,normal,0.295,-0.16,weak_trendup_fatigue_guard,direction_guard_dampen,0.5111,1.0,0.263,0.0,0.331,trend_up,True
2026-06-02,2026-06-09,5,990.6,989.59,947.04,-1.01,-43.56,16.5,42.55,4.492946,True,跌,normal,1.364,-0.12,long_low_confidence_fragility_guard,direction_guard_dampen,0.6965,1.0,0.263,0.0,0.331,trend_up,True
2026-06-02,2026-06-10,6,990.6,989.49,919.32,-1.11,-71.28,21.4,70.17,7.632816,True,跌,normal,0.73,-0.131,long_low_confidence_fragility_guard,direction_guard_dampen,0.8941,1.0,0.263,0.0,0.331,trend_up,True
2026-06-02,2026-06-11,7,990.6,989.4,895.0,-1.2,-95.6,21.9,94.4,10.547486,True,跌,normal,1.106,-0.142,long_low_confidence_fragility_guard,direction_guard_dampen,0.9623,1.0,0.263,0.0,0.331,trend_up,True
2026-06-02,2026-06-12,8,990.6,989.32,911.62,-1.28,-78.98,21.4,77.7,8.523288,True,跌,normal,2.222,-0.152,long_low_confidence_fragility_guard,direction_guard_dampen,0.9391,1.0,0.263,0.0,0.331,trend_up,True
2026-06-02,2026-06-15,9,990.6,989.24,938.94,-1.36,-51.66,21.6,50.3,5.357105,True,跌,normal,3.815,-0.161,long_low_confidence_fragility_guard,direction_guard_dampen,0.9465,1.0,0.263,0.0,0.331,trend_up,True
2026-06-02,2026-06-16,10,990.6,989.17,941.72,-1.43,-48.88,15.8,47.45,5.038653,True,跌,normal,2.832,-0.17,long_low_confidence_fragility_guard,direction_guard_dampen,0.8076,1.0,0.263,0.0,0.331,trend_up,True
2026-06-03,2026-06-04,1,977.08,977.58,977.94,0.5,0.86,23.3,0.36,0.036812,True,涨,normal,-0.243,0.061,t1_premium_countertrend_release,direction_guard_dampen|tiny_edge_confidence_dampen,0.0463,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-03,2026-06-05,2,977.08,976.02,974.02,-1.06,-3.06,12.4,2.0,0.205335,True,跌,normal,0.694,-0.127,near_unresolved_breakdown_guard,direction_guard_dampen|low_edge_confidence_dampen,0.5836,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-03,2026-06-08,3,977.08,975.46,942.2,-1.62,-34.88,10.3,33.26,3.530036,True,跌,normal,1.439,-0.195,near_unresolved_breakdown_guard,direction_guard_dampen|low_edge_confidence_dampen,0.5911,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-03,2026-06-09,4,977.08,975.21,947.04,-1.87,-30.04,24.1,28.17,2.974531,True,跌,normal,1.38,-0.225,near_unresolved_breakdown_guard,direction_guard_dampen,0.7469,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-03,2026-06-10,5,977.08,975.83,919.32,-1.25,-57.76,22.8,56.51,6.146935,True,跌,normal,1.208,-0.15,bearish_guard,direction_guard_dampen,0.8206,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-03,2026-06-11,6,977.08,975.72,895.0,-1.36,-82.08,24.5,80.72,9.018994,True,跌,normal,1.91,-0.164,bearish_guard,direction_guard_dampen,0.985,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-03,2026-06-12,7,977.08,975.61,911.62,-1.47,-65.46,22.0,63.99,7.019372,True,跌,normal,2.085,-0.177,bearish_guard,direction_guard_dampen,0.9838,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-03,2026-06-15,8,977.08,975.5,938.94,-1.58,-38.14,22.1,36.56,3.893753,True,跌,normal,3.641,-0.19,bearish_guard,direction_guard_dampen,0.9948,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-03,2026-06-16,9,977.08,975.41,941.72,-1.67,-35.36,21.3,33.69,3.577496,True,跌,normal,4.83,-0.201,bearish_guard,direction_guard_dampen,0.9951,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-03,2026-06-17,10,977.08,975.32,942.94,-1.76,-34.14,22.5,32.38,3.433941,True,跌,normal,6.388,-0.212,bearish_guard,direction_guard_dampen,0.9987,-1.0,0.232,0.0,0.334,trend_down,True
2026-06-04,2026-06-05,1,977.94,977.19,974.02,-0.75,-3.92,7.9,3.17,0.325455,True,跌,normal,0.28,-0.09,weak_t1_trendup_rollover_guard,direction_guard_dampen|tiny_edge_confidence_dampen,0.5385,1.0,0.203,0.0,0.191,trend_up,True
2026-06-04,2026-06-08,2,977.94,976.02,942.2,-1.92,-35.74,29.3,33.82,3.589471,True,跌,normal,-0.231,-0.231,none,none,0.6089,1.0,0.203,0.0,0.191,trend_up,True
2026-06-04,2026-06-09,3,977.94,976.36,947.04,-1.58,-30.9,22.3,29.32,3.095962,True,跌,normal,1.453,-0.191,mid_failed_rebound_guard,direction_guard_dampen|low_edge_confidence_dampen,0.9316,1.0,0.203,0.0,0.191,trend_up,True
2026-06-04,2026-06-10,4,977.94,976.11,919.32,-1.83,-58.62,31.6,56.79,6.177392,True,跌,normal,1.778,-0.22,mid_failed_rebound_guard,direction_guard_dampen,0.899,1.0,0.203,0.0,0.191,trend_up,True
2026-06-04,2026-06-11,5,977.94,976.69,895.0,-1.25,-82.94,28.4,81.69,9.127374,True,跌,normal,2.613,-0.15,bearish_guard,direction_guard_dampen,0.9543,1.0,0.203,0.0,0.191,trend_up,True
2026-06-04,2026-06-12,6,977.94,976.57,911.62,-1.37,-66.32,24.3,64.95,7.124679,True,跌,normal,1.937,-0.164,bearish_guard,direction_guard_dampen,0.9711,1.0,0.203,0.0,0.191,trend_up,True
2026-06-04,2026-06-15,7,977.94,976.46,938.94,-1.48,-39.0,21.6,37.52,3.995995,True,跌,normal,3.448,-0.177,bearish_guard,direction_guard_dampen,0.9715,1.0,0.203,0.0,0.191,trend_up,True
2026-06-04,2026-06-16,8,977.94,976.36,941.72,-1.58,-36.22,20.2,34.64,3.678376,True,跌,normal,4.157,-0.19,bearish_guard,direction_guard_dampen,0.9813,1.0,0.203,0.0,0.191,trend_up,True
2026-06-04,2026-06-17,9,977.94,976.27,942.94,-1.67,-35.0,20.5,33.33,3.534689,True,跌,normal,6.468,-0.201,bearish_guard,direction_guard_dampen,0.9802,1.0,0.203,0.0,0.191,trend_up,True
2026-06-04,2026-06-18,10,977.94,976.18,937.96,-1.76,-39.98,19.4,38.22,4.074801,True,跌,normal,6.436,-0.212,bearish_guard,direction_guard_dampen,0.9472,1.0,0.203,0.0,0.191,trend_up,True
2026-06-05,2026-06-08,1,974.02,960.1,942.2,-13.92,-31.82,80.0,17.9,1.899809,True,跌,normal,-1.681,-1.681,none,none,0.997,-1.0,0.268,1.0,1.284,jump_up,True
2026-06-05,2026-06-09,2,974.02,953.5,947.04,-20.52,-26.98,35.3,6.46,0.682125,True,跌,normal,-2.478,-2.478,none,none,0.7112,-1.0,0.268,1.0,1.284,jump_up,True
2026-06-05,2026-06-10,3,974.02,941.04,919.32,-32.98,-54.7,44.9,21.72,2.362616,True,跌,normal,-5.19,-3.984,none,none,0.1521,-1.0,0.268,1.0,1.284,,False
2026-06-05,2026-06-11,4,974.02,955.76,895.0,-18.26,-79.02,27.2,60.76,6.788827,True,跌,normal,-2.206,-2.206,none,none,0.3432,-1.0,0.268,1.0,1.284,,False
2026-06-05,2026-06-12,5,974.02,961.57,911.62,-12.45,-62.4,23.0,49.95,5.479257,True,跌,normal,-1.504,-1.504,none,none,0.3298,-1.0,0.268,1.0,1.284,,False
2026-06-05,2026-06-15,6,974.02,961.52,938.94,-12.5,-35.08,14.7,22.58,2.404839,True,跌,normal,-1.51,-1.51,none,none,0.5885,-1.0,0.268,1.0,1.284,,False
2026-06-05,2026-06-16,7,974.02,962.15,941.72,-11.87,-32.3,14.8,20.43,2.169435,True,跌,normal,-1.434,-1.434,none,none,0.5945,-1.0,0.268,1.0,1.284,,False
2026-06-05,2026-06-17,8,974.02,972.45,942.94,-1.57,-31.08,6.9,29.51,3.129573,True,跌,normal,0.53,-0.19,bearish_guard,direction_guard_dampen,0.5772,-1.0,0.268,1.0,1.284,,False
2026-06-05,2026-06-18,9,974.02,971.24,937.96,-2.78,-36.06,7.6,33.28,3.548126,True,跌,normal,1.742,-0.335,bearish_guard,direction_guard_dampen,0.4016,-1.0,0.268,1.0,1.284,,False
2026-06-08,2026-06-09,1,942.2,952.54,947.04,10.34,4.84,50.9,5.5,0.580757,True,涨,normal,1.291,1.291,capitulation_rebound_release,none,0.7324,-1.0,0.608,0.0,0.709,trend_down,True
2026-06-08,2026-06-10,2,942.2,941.07,919.32,-1.13,-22.88,25.8,21.75,2.365879,True,跌,normal,3.083,-0.141,short_structure_guard,direction_guard_dampen|low_edge_confidence_dampen,0.956,-1.0,0.608,0.0,0.709,trend_down,True
2026-06-08,2026-06-11,3,942.2,940.81,895.0,-1.39,-47.2,12.2,45.81,5.118436,True,跌,normal,2.227,-0.173,near_breakdown_guard,direction_guard_dampen|low_edge_confidence_dampen,0.6753,-1.0,0.608,0.0,0.709,trend_down,True
2026-06-08,2026-06-12,4,942.2,940.41,911.62,-1.79,-30.58,18.4,28.79,3.158114,True,跌,normal,0.429,-0.224,mid_horizon_breakdown_guard,direction_guard_dampen,0.3451,-1.0,0.608,0.0,0.709,trend_down,True
2026-06-08,2026-06-15,5,942.2,940.21,938.94,-1.99,-3.26,18.3,1.27,0.135259,True,跌,normal,-0.249,-0.249,none,none,0.5977,-1.0,0.608,0.0,0.709,trend_down,True
2026-06-08,2026-06-16,6,942.2,940.74,941.72,-1.46,-0.48,15.4,0.98,0.104065,True,跌,normal,0.76,-0.182,bearish_guard,direction_guard_dampen,0.7402,-1.0,0.608,0.0,0.709,trend_down,True
2026-06-08,2026-06-17,7,942.2,940.62,942.94,-1.58,0.74,14.1,2.32,0.246039,False,跌,normal,2.682,-0.197,bearish_guard,direction_guard_dampen,0.7304,-1.0,0.608,0.0,0.709,trend_down,True
2026-06-08,2026-06-18,8,942.2,940.51,937.96,-1.69,-4.24,15.5,2.55,0.271867,True,跌,normal,1.081,-0.21,bearish_guard,direction_guard_dampen,0.8084,-1.0,0.608,0.0,0.709,trend_down,True
2026-06-09,2026-06-10,1,947.04,934.18,919.32,-12.86,-27.72,67.2,14.86,1.616412,True,跌,normal,-1.598,-1.598,none,none,0.153,0.0,0.196,0.0,0.511,normal,True
2026-06-09,2026-06-11,2,947.04,939.5,895.0,-7.54,-52.04,63.6,44.5,4.972067,True,跌,normal,-0.936,-0.936,none,none,0.0281,0.0,0.196,0.0,0.511,normal,True
2026-06-09,2026-06-12,3,947.04,939.06,911.62,-7.98,-35.42,49.9,27.44,3.010026,True,跌,normal,-0.992,-0.992,none,none,0.0947,0.0,0.196,0.0,0.511,normal,True
2026-06-09,2026-06-15,4,947.04,938.38,938.94,-8.66,-8.1,30.2,0.56,0.059642,True,跌,normal,-1.076,-1.076,none,none,0.2865,0.0,0.196,0.0,0.511,normal,True
2026-06-09,2026-06-16,5,947.04,932.04,941.72,-15.0,-5.32,38.7,9.68,1.027906,True,跌,normal,-1.863,-1.863,none,none,0.0583,0.0,0.196,0.0,0.511,normal,True
2026-06-09,2026-06-17,6,947.04,941.72,942.94,-5.32,-4.1,11.4,1.22,0.129383,True,跌,normal,-0.66,-0.66,none,none,0.4463,0.0,0.196,0.0,0.511,normal,True
2026-06-09,2026-06-18,7,947.04,931.75,937.96,-15.29,-9.08,13.2,6.21,0.662075,True,跌,normal,-1.9,-1.9,none,none,0.4115,0.0,0.196,0.0,0.511,normal,True
2026-06-10,2026-06-11,1,919.32,905.87,895.0,-13.45,-24.32,40.1,10.87,1.214525,True,跌,normal,-1.721,-1.721,none,none,0.6007,-1.0,0.528,0.0,0.841,trend_down,True
2026-06-10,2026-06-12,2,919.32,918.21,911.62,-1.11,-7.7,10.3,6.59,0.722889,True,跌,normal,0.569,-0.141,short_structure_guard,direction_guard_dampen|low_edge_confidence_dampen,0.5929,-1.0,0.528,0.0,0.841,trend_down,True
2026-06-10,2026-06-15,3,919.32,922.65,938.94,3.33,19.62,28.4,16.29,1.734935,True,涨,normal,-2.128,0.426,washout_rebound_release,direction_guard_dampen,0.1868,-1.0,0.528,0.0,0.841,trend_down,True
2026-06-10,2026-06-16,4,919.32,920.84,941.72,1.52,22.4,30.1,20.88,2.21722,True,涨,normal,-0.975,0.195,washout_rebound_release,direction_guard_dampen,0.0963,-1.0,0.528,0.0,0.841,trend_down,True
2026-06-10,2026-06-17,5,919.32,922.44,942.94,3.12,23.62,12.7,20.5,2.174051,True,涨,normal,-1.998,0.4,washout_rebound_release,direction_guard_dampen,0.3782,-1.0,0.528,0.0,0.841,trend_down,True
2026-06-10,2026-06-18,6,919.32,922.12,937.96,2.8,18.64,11.5,15.84,1.688771,True,涨,normal,-1.792,0.358,washout_rebound_release,direction_guard_dampen,0.346,-1.0,0.528,0.0,0.841,trend_down,True
2026-06-11,2026-06-12,1,895.0,906.48,911.62,11.48,16.62,57.4,5.14,0.563831,True,涨,normal,1.509,1.509,capitulation_rebound_release,none,0.7829,-1.0,0.763,0.0,0.793,trend_down,True
2026-06-11,2026-06-15,2,895.0,902.48,938.94,7.48,43.94,44.4,36.46,3.883102,True,涨,normal,0.983,0.983,capitulation_rebound_release,none,0.7947,-1.0,0.763,0.0,0.793,trend_down,True
2026-06-11,2026-06-16,3,895.0,895.32,941.72,0.32,46.72,8.3,46.4,4.927155,True,平,normal,0.12,0.042,near_bearish_decay,direction_guard_dampen|tiny_edge_confidence_dampen,0.6472,-1.0,0.763,0.0,0.793,trend_down,True
2026-06-11,2026-06-17,4,895.0,897.23,942.94,2.23,47.94,11.7,45.71,4.847604,True,涨,normal,0.651,0.293,mid_horizon_structure_decay,direction_guard_dampen,0.5538,-1.0,0.763,0.0,0.793,trend_down,True
2026-06-11,2026-06-18,5,895.0,896.36,937.96,1.36,42.96,19.9,41.6,4.435157,True,涨,normal,0.294,0.179,delayed_capitulation_rebound_release,direction_guard_dampen,0.7897,-1.0,0.763,0.0,0.793,trend_down,True
2026-06-12,2026-06-15,1,911.62,917.64,938.94,6.02,27.32,54.6,21.3,2.268516,True,涨,normal,2.219,0.777,near_bearish_decay,direction_guard_dampen,0.9834,-1.0,0.248,0.0,0.434,trend_down,True
2026-06-12,2026-06-16,2,911.62,916.38,941.72,4.76,30.1,30.9,25.34,2.690821,True,涨,normal,1.755,0.614,near_bearish_decay,whipsaw_confidence_dampen|direction_guard_dampen,0.9748,-1.0,0.248,0.0,0.434,trend_down,True
2026-06-12,2026-06-17,3,911.62,913.64,942.94,2.02,31.32,8.5,29.3,3.107303,True,涨,normal,0.747,0.261,near_bearish_decay,whipsaw_confidence_dampen|direction_guard_dampen|low_edge_confidence_dampen,0.7267,-1.0,0.248,0.0,0.434,trend_down,True
2026-06-12,2026-06-18,4,911.62,914.4,937.96,2.78,26.34,18.2,23.56,2.511834,True,涨,normal,0.797,0.359,mid_horizon_structure_decay,whipsaw_confidence_dampen|direction_guard_dampen,0.9181,-1.0,0.248,0.0,0.434,trend_down,True
2026-06-15,2026-06-16,1,938.94,941.71,941.72,2.77,2.78,49.0,0.01,0.001062,True,涨,normal,-0.63,0.347,short_trendup_classifier_release,direction_guard_dampen,0.8657,1.0,0.428,0.0,0.327,trend_up,True
2026-06-15,2026-06-17,2,938.94,940.78,942.94,1.84,4.0,28.0,2.16,0.229071,True,涨,normal,0.231,0.231,none,whipsaw_confidence_dampen|low_edge_confidence_dampen,0.9791,1.0,0.428,0.0,0.327,trend_up,True
2026-06-15,2026-06-18,3,938.94,937.83,937.96,-1.11,-0.98,14.0,0.13,0.01386,True,跌,normal,0.109,-0.139,weak_trendup_fatigue_guard,whipsaw_confidence_dampen|direction_guard_dampen|low_edge_confidence_dampen,0.9757,1.0,0.428,0.0,0.327,trend_up,True
2026-06-16,2026-06-17,1,941.72,942.36,942.94,0.64,1.22,15.0,0.58,0.06151,True,涨,normal,-0.12,0.08,short_trendup_classifier_release,direction_guard_dampen|tiny_edge_confidence_dampen,0.6908,1.0,0.69,0.0,0.256,trend_up,True
2026-06-16,2026-06-18,2,941.72,936.09,937.96,-5.63,-3.76,35.2,1.87,0.199369,True,跌,normal,-0.704,-0.704,none,none,0.7026,1.0,0.69,0.0,0.256,trend_up,True
2026-06-17,2026-06-18,1,942.94,941.98,937.96,-0.96,-4.98,27.9,4.02,0.42859,True,跌,normal,0.446,-0.12,t1_rebound_exhaustion_guard,direction_guard_dampen|low_edge_confidence_dampen,0.8632,1.0,0.887,0.0,0.278,trend_up,True
